school_id,school_name,school_city,school_state,team_id,team_full_name,team_school_count,team_group_id,team_group_name,team_group_description,funder,connection_status,address,city,state,county,zipcode,latitude,longitude,database_school_name,database_state_name,lea_name,school_status,data_year,school_year,match_type,has_address_data
110011700546,Learn Dc Pcs,Washington,DC,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,100 DUNCAN STREET SW,Washington,DC,,20032.0,38.8317786,-77.0185643,LEARN DC PCS,DISTRICT OF COLUMBIA,LEARN DC PCS,active,2023,2023-2024,direct,True
100005000342-ms,Las Americas ASPIRA Academy East Campus,Newark,DE,t8TRuHcly3BX93ByRPoG,Las Americas ASPIRA Academy,4,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,326 Ruthar Drive,Newark,DE,New Castle,19711,39.6874355,-75.701694,Las Americas ASPIRA Academy East Campus,DELAWARE,Las Americas Aspira Academy,active,2023,2023-2024,direct,True
100005000342-hs,Las Americas ASPIRA Academy West Campus,Newark,DE,t8TRuHcly3BX93ByRPoG,Las Americas ASPIRA Academy,4,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,750 Otts Chapel Road,Newark,DE,New Castle,19713,39.6518833,-75.7821939,Las Americas ASPIRA Academy West Campus,DELAWARE,Las Americas Aspira Academy,active,2023,2023-2024,direct,True
360105906349,Launch Expeditionary Learning Charter School,BROOKLYN,NY,j0mAFTH7ZlhUSbhXS933,Launch Expeditionary Learning Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1580 DEAN ST-3RD FL,BROOKLYN,NY,Kings County,11213.0,40.6758257,-73.9355229,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,NEW YORK,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,active,2023,2023-2024,direct,True
360120506696,Leep Dual Language Academy Charter School,BROOKLYN,NY,j0mAFTH7ZlhUSbhXS933,Launch Expeditionary Learning Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5323 5TH AVE - 2ND FL,BROOKLYN,NY,Kings County,11220.0,40.6428442,-74.01224739999999,LEEP DUAL LANGUAGE ACADEMY CHARTER SCHOOL,NEW YORK,LEEP DUAL LANGUAGE ACADEMY CHARTER SCHOOL,active,2023,2023-2024,direct,True
010020102472,Legacy Prep,Birmingham,AL,PuhisvbbppQQS24GGcwa,Legacy Prep,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1500 Daniel Payne Drive,Birmingham,AL,Jefferson County,35214.0,33.5539518,-86.8722859,Legacy Prep,ALABAMA,Legacy Prep,active,2023,2023-2024,direct,True
130585704666,Liberation Academy,College Park,GA,lW6f1GBQQcHynN67MdM4,Liberation Academy,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1743 Hardin Ave,College Park,GA,Fulton County,30337.0,33.6607043,-84.4460081,Liberation Academy,GEORGIA,State Specialty Schools II- Liberation Academy,active,2023,2023-2024,direct,True
130012004145,Atlanta Classical Academy,Atlanta,GA,xruZdBIwb3ezATC4vhyq,Liberty Classical Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3260 Northside Dr NW,Atlanta,GA,Fulton County,30305.0,33.8437189,-84.4078079,Atlanta Classical Academy,GEORGIA,Atlanta Public Schools,active,2023,2023-2024,direct,True
130026404424,Northwest Classical Academy,Kennesaw,GA,xruZdBIwb3ezATC4vhyq,Liberty Classical Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3010 Cobb Parkway North,Kennesaw,GA,Cobb County,30152.0,34.027576,-84.6406406,Northwest Classical Academy,GEORGIA,State Specialty Schools II- Northwest Classical Academy,active,2023,2023-2024,direct,True
010019702432,Acceleration Day and Evening Academy,MOBILE,AL,pXh2ggcFWGdBytGzkhWI,MAEF Public Charter Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3725 AIRPORT BLVD,MOBILE,AL,Mobile County,36608.0,30.6744851,-88.1368727,Acceleration Day and Evening Academy,ALABAMA,MAEF Public Charter Schools,active,2023,2023-2024,direct,True
010019702527,Acceleration Preparatory Academy,MOBILE,AL,pXh2ggcFWGdBytGzkhWI,MAEF Public Charter Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3725 AIRPORT BLVD,MOBILE,AL,Mobile County,36608.0,30.6744851,-88.1368727,Acceleration Preparatory Academy,ALABAMA,MAEF Public Charter Schools,active,2023,2023-2024,direct,True
350014801089,Mission Achievement and Success 1.0,ALBUQUERQUE,NM,RWJ4bmspEagZocu4hyOJ,MAS,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1718 YALE BLVD SE,ALBUQUERQUE,NM,Bernalillo County,87106.0,35.0627771,-106.621486,MISSION ACHIEVEMENT AND SUCCESS 1.0,NEW MEXICO,MISSION ACHIEVEMENT AND SUCCESS,active,2023,2023-2024,direct,True
350014801146,Mission Achievement and Success 2.0,ALBUQUERQUE,NM,RWJ4bmspEagZocu4hyOJ,MAS,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1255 OLD COORS RD SW,ALBUQUERQUE,NM,Bernalillo County,87121.0,35.05665949999999,-106.7051729,MISSION ACHIEVEMENT AND SUCCESS 2.0,NEW MEXICO,MISSION ACHIEVEMENT AND SUCCESS,active,2023,2023-2024,direct,True
360109306429,Math Engineering and Science Academy Charter High School,BROOKLYN,NY,HQJqrmIsUFokFWlPLRhN,MESA Charter High School,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,231 PALMETTO ST-FL 3-RM 327A,BROOKLYN,NY,Kings County,11221.0,40.69562,-73.9151194,MATH ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL,NEW YORK,MATH ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL,active,2023,2023-2024,direct,True
280019901531-ms,Leflore Legacy Academy,Greenwood,MS,rvVnOFFisZjz56oAjRKK,MS Delta Academies,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,500 W. Washington Street,Greenwood,MS,Leflore County,38930.0,33.5188768,-90.1867526,Leflore Legacy Academy,MISSISSIPPI,Leflore Legacy Academy,active,2023,2023-2024,suffix_mapped,True
010021102505,Magic City Acceptance Academy,Birmingham,AL,uZyiYngSWbNqWK41LUCM,Magic City Acceptance Academy,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,75 Bagby Dr,Birmingham,AL,Jefferson County,35209.0,33.4706939,-86.8299174,Magic City Acceptance Academy,ALABAMA,Magic City Acceptance Academy,active,2023,2023-2024,direct,True
063066004758,Esperanza High,Placentia,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1830 North Kellogg Dr.,Anaheim,CA,Orange County,92807.0,33.8688863,-117.8019069,Esperanza High,CALIFORNIA,Placentia-Yorba Linda Unified,active,2023,2023-2024,direct,True
060194813858,Goals Academy,Anaheim,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,412 West Carl Karcher Way,Anaheim,CA,Orange County,92801.0,33.8501142,-117.9232272,Vibrant Minds Charter,CALIFORNIA,Vibrant Minds Charter District,active,2023,2023-2024,direct,True
060170610524,Magnolia Science Academy,Reseda,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,18238 Sherman Way,Reseda,CA,Los Angeles County,91335.0,34.2007242,-118.5302306,Magnolia Science Academy,CALIFORNIA,Magnolia Science Academy District,active,2023,2023-2024,direct,True
060231911842,Magnolia Science Academy 2,Van Nuys,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,17125 Victory Blvd.,Van Nuys,CA,Los Angeles County,91406.0,34.1874617,-118.5054527,Magnolia Science Academy 2,CALIFORNIA,Magnolia Science Academy 2 District,active,2023,2023-2024,direct,True
060219412010,Magnolia Science Academy 3,Carson,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1254 East Helmick St.,Carson,CA,Los Angeles County,90746.0,33.85138269999999,-118.2508033,Magnolia Science Academy 3,CALIFORNIA,Magnolia Science Academy 3 District,active,2023,2023-2024,direct,True
060167812360,Magnolia Science Academy 4,Los Angeles,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,11330 West Graham Pl. B-9,Los Angeles,CA,Los Angeles County,90064.0,34.0300239,-118.4348925,Magnolia Science Academy 4,CALIFORNIA,Magnolia Science Academy 4 District,active,2023,2023-2024,direct,True
060188512347,Magnolia Science Academy 5,Reseda,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,18238 Sherman Way,Reseda,CA,Los Angeles County,91335.0,34.2007242,-118.5302306,Magnolia Science Academy 5,CALIFORNIA,Magnolia Science Academy 5 District,active,2023,2023-2024,direct,True
060220512322,Magnolia Science Academy 6,Los Angeles,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,745 South Wilton Pl.,Los Angeles,CA,Los Angeles County,90005.0,34.0583037,-118.3158983,Magnolia Science Academy 6,CALIFORNIA,Magnolia Science Academy 6 District,active,2023,2023-2024,direct,True
060225412235,Magnolia Science Academy 7,Northridge,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,18355 Roscoe Blvd.,Northridge,CA,Los Angeles County,91325.0,34.2213016,-118.5336172,Magnolia Science Academy 7,CALIFORNIA,Magnolia Science Academy 7 District,active,2023,2023-2024,direct,True
060163012695,Magnolia Science Academy Bell,Bell,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,6411 Orchard Ave.,Bell,CA,Los Angeles County,90201.0,33.9782318,-118.1998542,Magnolia Science Academy Bell,CALIFORNIA,Magnolia Science Academy Bell District,active,2023,2023-2024,direct,True
060238711393,Magnolia Science Academy San Diego,San Diego,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,6525 Estrella Ave.,San Diego,CA,San Diego County,92120.0,32.7921365,-117.0871256,Magnolia Science Academy San Diego,CALIFORNIA,Magnolia Science Academy San Diego District,active,2023,2023-2024,direct,True
060146112419,Magnolia Science Academy Santa Ana,Santa Ana,CA,6UP0ZiFV06FWXI9IFo4q,Magnolia Public Schools,12,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2840 West 1st St.,Santa Ana,CA,Orange County,92703.0,33.7446962,-117.9087936,Magnolia Science Academy Santa Ana,CALIFORNIA,Magnolia Science Academy Santa Ana District,active,2023,2023-2024,direct,True
420084007400-es,Clymer Elementary,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1201 W Rush Street,Philadelphia,PA,Philadelphia County,19133.0,39.9957716,-75.1506161,Mastery CS-Clymer Elementary,PENNSYLVANIA,Mastery CS-Clymer Elementary,active,2023,2023-2024,suffix_mapped,True
420083007365-es,Frederick Douglass Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2118 West Norris St.,Philadelphia,PA,Philadelphia County,19121.0,39.9840548,-75.1696777,Frederick Douglass Mastery CS,PENNSYLVANIA,Frederick Douglass Mastery CS,active,2023,2023-2024,suffix_mapped,True
420085107414-ms,Gratz Prep Middle School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1798 West Hunting Park Avenue,Philadelphia,PA,Philadelphia,19140,40.01472130000001,-75.1554628,Gratz Prep Middle School,PENNSYLVANIA,Mastery CS-Gratz Campus,active,2023,2023-2024,direct,True
420086207474-es,Grover Cleveland Elementary,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3701 N 19th Street,Philadelphia,PA,Philadelphia County,19140.0,40.0109404,-75.1586423,Mastery CS-Cleveland Elementary,PENNSYLVANIA,Mastery CS-Cleveland Elementary,active,2023,2023-2024,suffix_mapped,True
420006200504-hs,Hardy Williams Academy High School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5400 Warrington Avenue,Philadelphia,PA,Philadelphia,19143,39.9417347,-75.22654039999999,Hardy Williams Academy High School,PENNSYLVANIA,Mastery CS-Hardy Williams,active,2023,2023-2024,direct,True
420006200504-es,Hardy Williams Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5400 Warrington Avenue,Philadelphia,PA,Philadelphia,19143,39.9417347,-75.22654039999999,Hardy Williams Elementary School,PENNSYLVANIA,Mastery CS-Hardy Williams,active,2023,2023-2024,direct,True
420082807351-es,Harrity Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5601 Christian Street,Philadelphia,PA,Philadelphia County,19143.0,39.9488224,-75.2358481,Mastery CS-Harrity Campus,PENNSYLVANIA,Mastery CS-Harrity Campus,active,2023,2023-2024,suffix_mapped,True
420088907599-es,John Wister Elementary,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,67 E Bringhurst Street,Philadelphia,PA,Philadelphia County,19144.0,40.032898,-75.16672,Mastery CS John Wister Elementary,PENNSYLVANIA,Mastery CS John Wister Elementary,active,2023,2023-2024,suffix_mapped,True
420008400578-hs,Lenfest Campus,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,35 S. 4th Street,Philadelphia,PA,Philadelphia County,19106.0,39.9494802,-75.14715009999999,Mastery CHS-Lenfest Campus,PENNSYLVANIA,Mastery CHS-Lenfest Campus,active,2023,2023-2024,suffix_mapped,True
420083107367-es,Mann Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5376 W. Berks Street,Philadelphia,PA,Philadelphia County,19131.0,39.985592,-75.2313899,Mastery CS - Mann Campus,PENNSYLVANIA,Mastery CS-Mann Campus,active,2023,2023-2024,suffix_mapped,True
420076106025,Mastery Cs-Pickett Campus,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5700 Wayne Avenue,Philadelphia,PA,Philadelphia County,19144.0,40.032429,-75.1811127,Mastery CS-Pickett Campus,PENNSYLVANIA,Mastery CS-Pickett Campus,active,2023,2023-2024,direct,True
420090007662-es,Mastery Prep Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1801 W. Pike Street,Philadelphia,PA,Philadelphia County,19140.0,40.0134024,-75.15602919999999,Mastery Prep Elementary CS,PENNSYLVANIA,Mastery Prep Elementary CS,active,2023,2023-2024,suffix_mapped,True
420087407515-es,Pastorius-Richardson Elementary,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5650 Sprague Street,Philadelphia,PA,Philadelphia County,19138.0,40.047919,-75.1616986,Mastery CS-Francis D. Pastorius Elementary,PENNSYLVANIA,Mastery CS-Francis D. Pastorius Elementary,active,2023,2023-2024,suffix_mapped,True
420014500944-hs,Shoemaker Campus,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5301 Media Street,Philadelphia,PA,Philadelphia County,19131.0,39.9761065,-75.22835119999999,Mastery CS - Shoemaker Campus,PENNSYLVANIA,Mastery CS-Shoemaker Campus,active,2023,2023-2024,suffix_mapped,True
420085107414-hs,Simon Gratz High School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1798 West Hunting Park Avenue,Philadelphia,PA,Philadelphia,19140,40.01472130000001,-75.1554628,Simon Gratz High School,PENNSYLVANIA,Mastery CS-Gratz Campus,active,2023,2023-2024,direct,True
420082907358-es,Smedley Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1790 Bridge Street,Philadelphia,PA,Philadelphia County,19124.0,40.0195575,-75.07407309999999,Mastery CS-Smedley Campus,PENNSYLVANIA,Mastery CS-Smedley Campus,active,2023,2023-2024,suffix_mapped,True
420014400925-es,Thomas Elementary School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,814 Bigler Street,Philadelphia,PA,Philadelphia,19148,39.9129173,-75.1633415,Thomas Elementary School,PENNSYLVANIA,Mastery CS-Thomas Campus,active,2023,2023-2024,direct,True
420014400925-hs,Thomas High School,Philadelphia,PA,mRRiNVUHr5L64f6E75UY,Mastery Charter Schools,25,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,927 Johnston St,Philadelphia,PA,Philadelphia,19148,39.9148177,-75.16352169999999,Thomas High School,PENNSYLVANIA,Mastery CS-Thomas Campus,active,2023,2023-2024,direct,True
470014802588,Memphis Merit Academy,Memphis,TN,Odx2lic6HqEu2IygiPZy,Memphis Merit Academy Charter School,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4775 American Way,Memphis,TN,Shelby County,38118.0,35.07309600000001,-89.904116,Memphis Merit Academy,TENNESSEE,Memphis-Shelby County Schools,active,2023,2023-2024,direct,True
390149005710-hs,Metro Early College High School,Columbus,OH,iAUcjHGQvUwlFdfgnFmw,Metro Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,420 E. 19th Avenue,Columbus,OH,Franklin,43201,40.0038923,-82.99700299999999,Metro Early College High School,OHIO,Metro Early College High School,active,2023,2023-2024,direct,True
390149005710-ms,Metro Early College Middle,Columbus,OH,iAUcjHGQvUwlFdfgnFmw,Metro Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,420 E. 19th Avenue,Columbus,OH,Franklin,43201,40.0038923,-82.99700299999999,Metro Early College Middle,OHIO,Metro Early College High School,active,2023,2023-2024,direct,True
